price,quantity,timestamp,buy_or_sell,limit_or_market,
119.20000,0.14600000,1527835206.7016,b,l,
119.29000,0.10400000,1527835263.2312,b,l,
119.34000,0.12900000,1527835287.6558,b,l,
119.35000,0.14600000,1527835318.3666,b,l,
119.36000,0.13300000,1527835318.3696,b,l,
119.37000,0.16300000,1527835318.3721,b,l,
119.37000,0.11300000,1527835318.3748,b,l,
119.37000,0.07500000,1527835318.3776,b,l,
119.21000,5.00000000,1527835422.9903,b,l,
119.16000,0.16300000,1527835672.5439,b,l,
119.11000,0.12100000,1527835820.912,b,l,
119.16000,0.12100000,1527835831.7365,b,l,
119.18000,0.15500000,1527835831.7448,b,l,
119.24000,0.11300000,1527835864.9988,b,l,
119.25000,0.12900000,1527835865.01,b,l,
119.26000,0.12100000,1527835880.1473,b,l,
119.27000,0.16300000,1527835880.1555,b,l,
119.28000,0.14600000,1527835928.4004,b,l,
119.29000,0.11300000,1527835928.4037,b,l,
119.30000,0.13800000,1527835928.4061,b,l,
119.40000,0.29700000,1527836019.0356,b,l,
119.41000,0.11300000,1527836019.0529,b,l,
119.42000,0.11300000,1527836019.056,b,l,
119.43000,0.11300000,1527836019.0591,b,l,
119.17000,0.10000000,1527836382.7493,s,l,
119.17000,0.10000000,1527836384.1618,s,l,
119.18000,0.10000000,1527836386.5141,s,l,
119.19000,0.10000000,1527836388.5342,s,l,
119.19000,0.10000000,1527836390.3387,s,l,
119.19000,0.10000000,1527836392.8777,s,l,
119.19000,0.10000000,1527836394.4669,s,l,
119.16000,0.12100000,1527836675.1948,b,l,
119.22000,0.13000000,1527836675.1982,b,l,
119.23000,0.13038138,1527836675.2028,b,l,
119.04000,10.00000000,1527836835.6908,s,m,
118.97000,11.00000000,1527836835.6955,s,m,
119.19000,0.13000000,1527836882.8768,b,l,
119.20000,0.10400000,1527836884.3245,b,l,
119.21000,0.11300000,1527836884.3285,b,l,
119.23000,0.01561862,1527836885.219,b,l,
119.24000,0.16300000,1527836885.2229,b,l,
119.25000,0.16300000,1527836885.2263,b,l,
119.26000,0.13800000,1527836885.2296,b,l,
119.31000,0.16300000,1527836885.2333,b,l,
119.38000,0.60000000,1527836897.3716,b,l,
119.40000,0.12100000,1527836897.3816,b,l,
119.47000,0.11200000,1527836936.8363,b,l,
119.47000,0.11200000,1527836940.3601,s,l,
119.46000,0.04200000,1527837013.95,b,l,
119.51000,0.06320000,1527837013.9528,b,l,
119.51000,0.06580000,1527837065.9703,b,l,
119.52000,0.10400000,1527837075.668,b,l,
119.53000,0.32200000,1527837075.6715,b,l,
119.54000,0.12100000,1527837075.6742,b,l,
119.55000,0.12100000,1527837077.2033,b,l,
119.57000,0.11200000,1527837077.2075,b,l,
119.58000,0.14600000,1527837077.2104,b,l,
119.62000,0.15400000,1527837077.213,b,l,
119.63000,0.11200000,1527837077.2157,b,l,
119.64000,0.12100000,1527837077.2184,b,l,
119.65000,0.23400000,1527837077.221,b,l,
119.42000,0.16300000,1527838006.3706,b,l,
119.42000,0.32627340,1527838041.1766,s,l,
119.43000,0.25500000,1527838067.2484,b,l,
119.44000,0.10400000,1527838109.2068,b,l,
119.45000,0.10400000,1527838157.6986,b,l,
119.46000,0.12900000,1527838157.718,b,l,
119.47000,0.24600000,1527838157.7218,b,l,
119.48000,0.11200000,1527838157.7247,b,l,
119.50000,0.12100000,1527838157.7276,b,l,
119.52000,0.33076890,1527838225.7214,s,l,
119.52000,0.49480470,1527838234.1041,s,l,
119.55000,0.15400000,1527838314.446,b,l,
119.56000,0.14600000,1527838314.4557,b,l,
119.39000,11.43300000,1527838358.9711,s,l,
119.37000,0.15400000,1527838810.9624,b,l,
119.38000,0.15400000,1527838810.9653,b,l,
119.39000,0.16300000,1527838824.1981,b,l,
119.39000,0.14600000,1527838824.2044,b,l,
119.40000,0.12100000,1527838824.2073,b,l,
119.41000,0.14600000,1527838880.5767,b,l,
119.44000,0.13800000,1527838880.5815,b,l,
119.45000,0.12900000,1527838880.5839,b,l,
119.31000,10.00000000,1527839338.222,b,l,
119.32000,0.12100000,1527839338.2267,b,l,
119.09000,10.00000000,1527839842.4217,b,l,
119.10000,0.71500000,1527839842.4298,b,l,
119.16000,0.32404671,1527839958.9103,b,l,
