price,quantity,timestamp,buy_or_sell,limit_or_market,
7530.00000,0.71990647,1527833881.0765,b,m,
7530.00000,1.00000000,1527833881.0964,b,m,
7530.00000,0.25000000,1527833882.3707,b,m,
7530.00000,3.00000000,1527833883.9386,b,l,
7530.00000,2.57000000,1527833884.8543,b,l,
7528.30000,0.01010193,1527833885.1331,s,l,
7529.90000,0.12350000,1527833886.5224,b,l,
7530.00000,1.13807039,1527833886.529,b,l,
7530.00000,3.23842961,1527833886.534,b,l,
7530.00000,0.88359353,1527833888.1492,b,l,
7530.00000,1.00000000,1527833888.1552,b,l,
7536.70000,0.00437245,1527833891.7503,b,l,
7536.80000,0.00411653,1527833891.7538,b,l,
7537.00000,2.99151102,1527833891.7575,b,l,
7537.00000,0.01209611,1527833891.7665,b,m,
7537.00000,0.00790389,1527833891.772,b,m,
7537.00000,0.08000000,1527833891.7778,b,m,
7537.00000,4.00000000,1527833898.3719,b,l,
7537.00000,0.00500000,1527833902.6458,b,m,
7537.00000,0.18990000,1527833902.8259,b,l,
7537.00000,2.00000000,1527833903.5046,b,l,
7537.00000,0.01077949,1527833904.9679,b,l,
7537.00000,3.00000000,1527833905.5577,b,l,
7537.00000,0.31350000,1527833906.0625,b,l,
7537.00000,0.07020000,1527833906.7109,b,l,
7537.00000,0.03800000,1527833907.6236,b,l,
7537.00000,0.03220000,1527833907.9231,b,l,
7537.00000,0.02990000,1527833911.3584,b,l,
7537.00000,0.21887816,1527833911.6373,b,l,
7537.00000,0.00013125,1527833911.6403,b,l,
7537.00000,0.00000008,1527833911.6426,b,l,
7540.00000,0.25000000,1527833911.6481,b,l,
7546.60000,0.00450000,1527833913.7093,b,m,
7546.60000,1.00000000,1527833913.7214,b,m,
7546.40000,0.66487000,1527833918.2586,s,m,
7547.50000,0.04951500,1527833922.8514,b,m,
7550.00000,0.45048500,1527833922.8553,b,m,
7547.50000,0.40000000,1527833924.9616,b,l,
7550.00000,0.01051500,1527833924.9655,b,l,
7555.20000,0.00550000,1527833925.1823,b,m,
7557.00000,0.22450000,1527833925.187,b,m,
